timestamp,heart_rate,heart_rmssd
1594803162000,56,78
1594803462000,56,108
1594803762000,54,148
1594804062000,54,141
1594804362000,54,123
1594804662000,54,59
1594804962000,55,66
1594805262000,55,64
1594805562000,56,68
1594805862000,58,61
1594806162000,58,62
1594806462000,58,61
1594806762000,58,58
1594807062000,59,60
1594807362000,60,58
1594807662000,68,43
1594807962000,72,22
1594808262000,70,19
1594808562000,70,11
1594808862000,63,44
1594809162000,61,51
1594809462000,60,53
1594809762000,60,51
1594810062000,60,50
1594810362000,60,54
1594810662000,62,44
1594810962000,66,16
1594811262000,66,16
1594811562000,68,19
1594811862000,70,24
1594812162000,71,23
1594812462000,73,23
1594812762000,65,35
1594813062000,66,34
1594813362000,66,26
1594813662000,62,43
1594813962000,61,45
1594814262000,60,62
1594814562000,60,44
1594814862000,60,46
1594815162000,60,62
1594815462000,58,52
1594815762000,57,55
1594816062000,58,52
1594816362000,58,44
1594816662000,61,43
1594816962000,66,42
1594817262000,70,26
1594817562000,66,35
1594817862000,65,39
1594818162000,64,24
1594818462000,66,19
1594818762000,67,19
1594819062000,61,41
1594819362000,59,63
1594819662000,57,58
1594819962000,57,59
1594820262000,57,56
1594820562000,57,61
1594820862000,58,57
1594821162000,58,60
1594821462000,57,66
1594821762000,60,70
1594822062000,71,22
1594822362000,69,16
1594822662000,71,26
1594822962000,72,13
1594823262000,67,32
1594823562000,67,22
1594823862000,60,52
1594824162000,60,63
1594824462000,65,22
1594824762000,67,20
1594825062000,64,48
1594825362000,64,32
1594825662000,67,22
1594825962000,67,30
1594826262000,67,19
1594889042000,63,59
1594889342000,61,77
1594889642000,62,70
1594889942000,0,0
1594890242000,60,67
1594890542000,61,62
1594890842000,61,49
1594891142000,62,45
1594891442000,62,44
1594891742000,63,39
1594892042000,63,42
1594892342000,64,38
1594892642000,65,37
1594892942000,65,35
1594893242000,69,36
1594893542000,71,39
1594893842000,73,26
1594894142000,69,31
1594894442000,68,30
1594894742000,67,29
1594895042000,62,32
1594895342000,62,33
1594895642000,61,42
1594895942000,62,35
1594896242000,62,44
1594896542000,61,42
1594896842000,61,46
1594897142000,65,38
1594897442000,69,33
1594897742000,72,25
1594898042000,72,22
1594898342000,71,20
1594898642000,68,33
1594898942000,66,27
1594899242000,63,33
1594899542000,65,28
1594899842000,65,30
1594900142000,66,32
1594900442000,65,41
1594900742000,62,45
1594901042000,60,47
1594901342000,63,33
1594901642000,63,31
1594901942000,61,46
1594902242000,62,47
1594902542000,62,41
1594902842000,61,45
1594903142000,62,52
1594903442000,64,35
1594903742000,67,33
1594904042000,68,37
1594904342000,68,41
1594904642000,74,28
1594904942000,67,43
1594905242000,64,49
1594905542000,0,0
1594905842000,0,0
1594906142000,0,0
1594906442000,0,0
1594906742000,0,0
1594907042000,0,0
1594907342000,0,0
1594907642000,0,0
1594907942000,67,49
1594908242000,68,25
1594908542000,64,42
1594908842000,71,26
1594909142000,71,36
1594909442000,69,43
1594909742000,71,29
1594910042000,69,29
1594910342000,67,36
1594910642000,67,30
1594910942000,69,17
1594911242000,70,16
1594911542000,71,17
1594911842000,67,46
1594912142000,64,54
1594912442000,0,0
1594912742000,66,51
1594913042000,65,48
1594913342000,66,55
1594913642000,70,40
1594913942000,69,33
1594914242000,71,38
1594914542000,70,33
1594914842000,69,42
1594915142000,0,0
1594973249000,0,0
1594973549000,0,0
1594973849000,0,0
