timestamp,heart_rate,heart_rmssd
1594882533000,78,26
1594882833000,76,30
1594883133000,67,46
1594883433000,68,56
1594883733000,67,48
1594884033000,65,55
1594884333000,66,54
1594884633000,66,42
1594884933000,64,54
1594885233000,63,58
1594885533000,65,72
1594885833000,67,64
1594886133000,65,69
1594886433000,70,52
1594886733000,77,32
1594887033000,72,44
1594887333000,70,39
1594887633000,66,42
1594887933000,65,52
1594888233000,63,55
1594888533000,63,52
1594888833000,64,55
1594889133000,64,56
1594889433000,67,57
1594889733000,0,0
1594890033000,0,0
1594890333000,0,0
1594890633000,0,0
1594890933000,0,0
1594891233000,0,0
1594891533000,0,0
1594891833000,0,0
1594892133000,72,34
1594892433000,69,52
1594892733000,0,0
1594893033000,0,0
1594893333000,0,0
1594893633000,64,59
1594893933000,63,47
1594894233000,64,41
1594894533000,64,48
1594894833000,65,43
1594895133000,64,51
1594895433000,65,49
1594895733000,66,48
1594896033000,69,47
1594896333000,69,57
1594896633000,70,43
1594896933000,76,32
1594897233000,75,25
1594897533000,0,0
1594897833000,0,0
1594898133000,67,43
1594898433000,66,53
1594898733000,69,42
1594899033000,69,36
1594899333000,69,33
1594899633000,69,37
1594899933000,69,40
1594900233000,68,40
1594900533000,77,31
1594900833000,69,48
1594901133000,68,38
1594901433000,69,35
1594901733000,69,44
1594902033000,70,47
1594902333000,70,42
1594902633000,77,19
1594902933000,77,25
1594903233000,74,36
1594903533000,0,0
1594903833000,0,0
1594904133000,70,38
1594904433000,69,43
1594904733000,75,39
1594905033000,80,37
1594905333000,0,0
1594972319000,0,0
1594972619000,72,32
1594972919000,69,45
1594973219000,67,47
1594973519000,66,68
1594973819000,67,48
1594974119000,66,43
1594974419000,67,46
1594974719000,68,55
1594975019000,72,46
1594975319000,68,52
1594975619000,76,29
1594975919000,70,51
1594976219000,70,48
1594976519000,68,48
1594976819000,65,51
1594977119000,66,48
1594977419000,65,49
1594977719000,65,56
1594978019000,64,55
1594978319000,65,53
1594978619000,64,58
1594978919000,64,71
1594979219000,65,66
1594979519000,64,63
1594979819000,69,48
1594980119000,73,30
1594980419000,76,21
1594980719000,72,39
1594981019000,71,47
1594981319000,68,63
1594981619000,70,61
1594981919000,67,65
1594982219000,66,63
1594982519000,63,66
1594982819000,63,66
1594983119000,61,72
1594983419000,62,66
1594983719000,63,68
1594984019000,63,64
1594984319000,63,65
1594984619000,64,79
1594984919000,65,63
1594985219000,62,71
1594985519000,63,83
1594985819000,67,57
1594986119000,62,84
1594986419000,62,85
1594986719000,63,80
1594987019000,72,46
1594987319000,70,53
1594987619000,73,37
1594987919000,75,37
1594988219000,68,62
1594988519000,65,75
1594988819000,63,74
1594989119000,63,70
1594989419000,63,74
1594989719000,63,64
1594990019000,63,65
1594990319000,64,68
1594990619000,63,74
1594990919000,63,64
1594991219000,66,66
1594991519000,62,73
1594991819000,65,77
1594992119000,67,77
1594992419000,71,60
1594992719000,70,65
1594993019000,68,73
1594993319000,66,77
1594993619000,69,58
1594993919000,73,37
1594994219000,72,40
1594994519000,70,53
1594994819000,67,58
1594995119000,64,74
1594995419000,68,62
1594995719000,65,65
1594996019000,62,64
1594996319000,64,72
1594996619000,62,76
1594996919000,61,69
1594997219000,61,64
1594997519000,64,58
1594997819000,62,66
1594998119000,63,81
1594998419000,72,81
1594998719000,69,56
1595054370000,69,61
1595054670000,70,56
1595054970000,0,0
1595055270000,0,0
1595055570000,0,0
1595055870000,74,36
1595056170000,75,41
1595056470000,73,45
1595056770000,0,0
1595057070000,0,0
1595057370000,69,41
1595057670000,66,52
1595057970000,0,0
1595058270000,0,0
1595058570000,0,0
1595058870000,0,0
1595059170000,0,0
1595059470000,65,57
1595059770000,0,0
1595060070000,74,31
1595060370000,70,43
1595060670000,69,43
1595060970000,72,39
1595061270000,70,36
1595061570000,70,41
1595061870000,67,48
1595062170000,68,45
1595062470000,65,54
1595062770000,62,56
1595063070000,61,55
1595063370000,62,48
1595063670000,64,56
1595063970000,63,60
1595064270000,71,40
1595064570000,74,39
1595064870000,71,44
