timestamp,heart_rate,heart_rmssd
1595664228000,0,0
1595664528000,55,105
1595664828000,53,94
1595665128000,54,101
1595665428000,55,109
1595665728000,56,95
1595666028000,55,94
1595666328000,56,99
1595666628000,55,99
1595666928000,54,92
1595667228000,55,101
1595667528000,53,98
1595667828000,53,114
1595668128000,54,102
1595668428000,53,99
1595668728000,54,83
1595669028000,52,85
1595669328000,54,75
1595669628000,51,86
1595669928000,51,84
1595670228000,53,59
1595670528000,53,57
1595670828000,51,69
1595671128000,50,76
1595671428000,51,80
1595671728000,51,75
1595672028000,51,81
1595672328000,52,79
1595672628000,50,74
1595672928000,51,63
1595673228000,51,64
1595673528000,51,79
1595673828000,50,79
1595674128000,49,95
1595674428000,53,67
1595674728000,54,65
1595675028000,50,84
1595675328000,47,100
1595675628000,48,106
1595675928000,49,96
1595676228000,49,88
1595676528000,49,78
1595676828000,49,105
1595677128000,48,98
1595677428000,48,84
1595677728000,47,88
1595678028000,47,89
1595678328000,47,107
1595678628000,48,89
1595678928000,48,88
1595679228000,49,88
1595679528000,49,93
1595679828000,50,87
1595680128000,50,91
1595680428000,49,85
1595680728000,50,86
1595681028000,52,80
1595681328000,49,101
1595681628000,50,99
1595681928000,48,102
1595682228000,50,99
1595682528000,48,95
1595682828000,50,94
1595683128000,51,91
1595683428000,51,93
1595683728000,50,100
1595684028000,52,97
1595684328000,49,94
1595684628000,48,100
1595684928000,50,99
1595685228000,52,85
1595685528000,53,99
1595685828000,56,75
1595686128000,54,75
1595686428000,49,79
1595686728000,50,93
1595687028000,49,91
1595687328000,52,98
1595687628000,51,86
1595687928000,52,65
1595688228000,54,71
1595688528000,54,100
1595688828000,54,97
1595689128000,53,83
1595689428000,49,88
1595689728000,50,83
1595690028000,50,86
1595690328000,52,91
1595690628000,54,92
1595690928000,51,94
1595691228000,50,87
1595691528000,49,97
1595691828000,51,72
1595747085000,0,0
1595747385000,56,56
1595747685000,57,56
1595747985000,57,52
1595748285000,58,52
1595748585000,58,51
1595748885000,58,52
1595749185000,57,53
1595749485000,57,51
1595749785000,56,57
1595750085000,55,59
1595750385000,53,61
1595750685000,52,86
1595750985000,55,68
1595751285000,53,74
1595751585000,56,61
1595751885000,51,86
1595752185000,52,80
1595752485000,53,78
1595752785000,52,78
1595753085000,51,94
1595753385000,51,92
1595753685000,53,69
1595753985000,54,66
1595754285000,54,74
1595754585000,52,76
1595754885000,52,73
1595755185000,52,73
1595755485000,52,75
1595755785000,53,73
1595756085000,54,70
1595756385000,54,69
1595756685000,55,71
1595756985000,52,94
1595757285000,56,76
1595757585000,56,72
1595757885000,52,97
1595758185000,51,76
1595758485000,51,86
1595758785000,53,82
1595759085000,52,85
1595759385000,51,97
1595759685000,52,77
1595759985000,53,67
1595760285000,54,61
1595760585000,56,69
1595760885000,57,67
1595761185000,57,67
1595761485000,58,62
1595761785000,57,76
1595762085000,54,86
1595762385000,55,88
1595762685000,56,84
1595762985000,53,91
1595763285000,53,71
1595763585000,54,74
1595763885000,52,73
1595764185000,53,67
1595764485000,54,61
1595764785000,54,74
1595765085000,50,94
1595765385000,48,100
1595765685000,50,76
1595765985000,53,70
1595766285000,52,74
1595766585000,53,81
1595766885000,52,100
1595767185000,50,97
1595767485000,51,81
1595767785000,51,81
1595768085000,51,72
1595768385000,53,73
1595768685000,50,72
1595768985000,51,83
1595769285000,50,91
1595769585000,51,74
1595769885000,52,84
1595770185000,51,93
1595770485000,49,115
1595770785000,50,78
1595771085000,53,70
1595771385000,55,71
1595771685000,52,93
1595771985000,51,90
1595772285000,50,92
1595772585000,50,102
1595772885000,49,90
1595773185000,52,95
1595773485000,53,91
1595773785000,53,88
1595774085000,51,81
1595774385000,51,79
1595774685000,53,70
1595774985000,54,61
1595775285000,54,70
1595775585000,54,67
1595775885000,52,98
1595776185000,49,86
1595776485000,49,75
1595776785000,48,89
1595777085000,51,97
1595777385000,50,81
1595777685000,52,76
1595777985000,54,84
1595778285000,50,86
1595778585000,49,77
1595778885000,50,94
1595779185000,52,92
1595779485000,52,92
1595779785000,51,91
1595780085000,48,95
1595780385000,51,110
1595780685000,50,99
1595780985000,51,92
1595781285000,52,82
1595781585000,52,97
1595781885000,58,52
1595782185000,59,50
1595782485000,58,57
1595782785000,0,0
1595832039000,56,78
1595832339000,54,68
1595832639000,55,72
1595832939000,56,66
1595833239000,57,62
1595833539000,57,62
1595833839000,57,65
1595834139000,58,61
1595834439000,58,61
1595834739000,57,66
1595835039000,56,78
1595835339000,52,90
1595835639000,54,84
1595835939000,53,81
1595836239000,52,77
1595836539000,51,69
1595836839000,50,70
1595837139000,51,71
1595837439000,51,70
1595837739000,51,77
1595838039000,51,71
1595838339000,52,66
1595838639000,51,70
1595838939000,52,80
1595839239000,50,71
1595839539000,50,68
1595839839000,50,94
1595840139000,51,81
1595840439000,52,99
1595840739000,62,54
1595841039000,52,69
1595841339000,49,80
1595841639000,51,86
1595841939000,51,68
1595842239000,52,60
1595842539000,53,60
1595842839000,53,59
1595843139000,51,71
1595843439000,54,59
1595843739000,55,54
1595844039000,55,60
1595844339000,55,61
1595844639000,54,75
1595844939000,52,82
1595845239000,53,83
1595845539000,52,80
1595845839000,50,84
1595846139000,50,91
1595846439000,66,67
1595846739000,49,71
1595847039000,49,93
1595847339000,52,93
1595847639000,52,87
1595847939000,53,84
1595848239000,52,79
1595848539000,51,79
1595848839000,52,67
1595849139000,52,61
1595849439000,54,58
1595849739000,53,65
1595850039000,54,53
1595850339000,55,53
1595850639000,54,60
1595850939000,56,52
1595851239000,56,53
1595851539000,57,52
1595851839000,57,60
1595852139000,52,81
1595852439000,54,63
1595852739000,52,78
1595853039000,50,84
1595853339000,54,79
1595853639000,52,69
1595853939000,49,82
1595854239000,53,77
1595854539000,55,92
1595854839000,0,0
1595918364000,0,0
1595918664000,56,85
1595918964000,56,73
1595919264000,55,57
1595919564000,55,55
1595919864000,56,51
1595920164000,55,62
1595920464000,55,53
1595920764000,55,56
1595921064000,54,58
1595921364000,55,60
1595921664000,56,58
1595921964000,55,107
1595922264000,58,78
1595922564000,58,76
1595922864000,59,68
1595923164000,60,56
1595923464000,58,89
1595923764000,57,58
1595924064000,56,58
1595924364000,55,62
1595924664000,55,59
1595924964000,55,62
1595925264000,55,63
1595925564000,55,60
1595925864000,55,62
1595926164000,54,64
1595926464000,54,60
1595926764000,53,65
1595927064000,52,69
1595927364000,54,72
1595927664000,54,63
1595927964000,53,57
1595928264000,53,81
