timestamp,heart_rate,heart_rmssd
1579517157000,0,0
1579517457000,0,0
1579517757000,0,0
1579518057000,57,95
1579518357000,59,82
1579518657000,59,0
1579518957000,54,75
1579519257000,57,88
1579519557000,56,104
1579519857000,57,74
1579520157000,57,82
1579520457000,57,74
1579520757000,56,70
1579521057000,56,65
1579521357000,58,65
1579521657000,57,72
1579521957000,59,64
1579522257000,58,59
1579522557000,58,54
1579522857000,59,56
1579523157000,59,52
1579523457000,59,62
1579523757000,61,66
1579524057000,65,66
1579524357000,62,58
1579524657000,60,60
1579524957000,60,61
1579525257000,60,53
1579525557000,58,59
1579525857000,58,55
1579526157000,58,58
1579526457000,58,61
1579526757000,58,58
1579527057000,58,67
1579527357000,56,75
1579527657000,58,82
1579527957000,53,75
1579528257000,54,85
1579528557000,54,85
1579528857000,54,78
1579529157000,52,78
1579529457000,52,80
1579529757000,52,86
1579530057000,55,76
1579530357000,55,72
1579530657000,55,71
1579530957000,55,72
1579531257000,56,65
1579531557000,55,63
1579531857000,56,60
1579532157000,56,73
1579532457000,56,85
1579532757000,61,66
1579533057000,58,70
1579533357000,56,79
1579533657000,55,79
1579533957000,55,71
1579534257000,55,64
1579534557000,53,71
1579534857000,53,75
1579535157000,53,72
1579535457000,55,69
1579535757000,53,75
1579536057000,53,67
1579536357000,53,69
1579536657000,54,74
1579536957000,57,80
1579537257000,56,69
1579537557000,56,72
1579537857000,55,80
1579538157000,56,84
1579538457000,60,78
1579538757000,55,98
1579539057000,54,93
1579539357000,55,78
1579539657000,52,78
1579539957000,51,85
1579540257000,52,76
1579540557000,53,70
1579540857000,53,77
1579541157000,55,71
1579541457000,56,73
1579541757000,58,67
1579542057000,58,75
1579542357000,59,65
1579542657000,58,81
1579542957000,59,62
1579543257000,59,69
1579543557000,58,65
1579543857000,57,66
1579544157000,55,68
1579544457000,55,63
1579544757000,56,70
1579545057000,58,67
1579545357000,59,77
1579545657000,56,82
1579545957000,56,82
1579546257000,57,73
1579546557000,64,60
1579546857000,69,46
1579547157000,61,0
1579547457000,56,71
1579547757000,56,67
1579548057000,55,86
1579548357000,57,82
1579548657000,55,81
1579548957000,54,84
1579549257000,54,84
1579549557000,55,76
1579549857000,60,71
1579550157000,58,0
1579550457000,0,0
1579550757000,0,0
1579551057000,0,0
1579600706000,0,0
1579601006000,0,0
1579601306000,0,0
1579601606000,0,0
1579601906000,0,0
1579602206000,57,65
1579602506000,58,50
1579602806000,57,51
1579603106000,59,53
1579603406000,60,51
1579603706000,58,57
1579604006000,60,49
1579604306000,65,48
1579604606000,66,44
1579604906000,62,56
1579605206000,61,58
1579605506000,58,58
1579605806000,61,43
1579606106000,59,55
1579606406000,59,52
1579606706000,60,49
1579607006000,59,58
1579607306000,57,65
1579607606000,57,54
1579607906000,57,47
1579608206000,57,52
1579608506000,57,52
1579608806000,57,55
1579609106000,58,53
1579609406000,59,53
1579609706000,63,50
1579610006000,66,48
1579610306000,62,58
