timestamp,heart_rate,heart_rmssd
1580287141000,0,0
1580287441000,0,0
1580287741000,81,30
1580288041000,80,28
1580288341000,82,25
1580288641000,82,21
1580288941000,77,29
1580289241000,74,45
1580289541000,74,43
1580289841000,75,38
1580290141000,74,45
1580290441000,75,40
1580290741000,73,42
1580291041000,74,43
1580291341000,74,38
1580291641000,75,42
1580291941000,76,39
1580292241000,75,40
1580292541000,74,40
1580292841000,73,40
1580293141000,73,41
1580293441000,72,35
1580293741000,69,31
1580294041000,71,25
1580294341000,71,29
1580294641000,74,23
1580294941000,75,22
1580295241000,74,24
1580295541000,72,22
1580295841000,72,23
1580296141000,71,24
1580296441000,70,28
1580296741000,69,31
1580297041000,69,29
1580297341000,69,40
1580297641000,70,29
1580297941000,68,32
1580298241000,69,31
1580298541000,70,43
1580298841000,66,65
1580299141000,68,69
1580299441000,70,56
1580299741000,69,56
1580300041000,69,62
1580300341000,71,42
1580300641000,64,75
1580300941000,66,69
1580301241000,64,63
1580301541000,67,53
1580301841000,66,53
1580302141000,67,44
1580302441000,65,52
1580302741000,67,50
1580303041000,65,60
1580303341000,65,58
1580303641000,65,55
1580303941000,64,57
1580304241000,64,63
1580304541000,62,65
1580304841000,62,64
1580305141000,63,61
1580305441000,62,70
1580305741000,62,61
1580306041000,61,70
1580306341000,60,68
1580306641000,61,70
1580306941000,61,61
1580307241000,62,54
1580307541000,63,64
1580307841000,62,85
1580308141000,61,93
1580308441000,63,79
1580308741000,67,50
1580309041000,70,41
1580309341000,67,47
1580309641000,64,54
1580309941000,63,63
1580310241000,64,62
1580310541000,63,67
1580310841000,66,50
1580311141000,67,52
1580311441000,64,51
1580311741000,65,41
1580312041000,0,0
1580384998000,0,0
1580385298000,69,46
1580385598000,70,42
1580385898000,72,48
1580386198000,68,41
1580386498000,65,47
1580386798000,66,41
1580387098000,67,41
1580387398000,68,43
1580387698000,67,47
1580387998000,68,41
1580388298000,69,41
1580388598000,70,47
1580388898000,68,44
1580389198000,71,47
1580389498000,70,50
1580389798000,71,53
1580390098000,72,48
1580390398000,71,48
1580390698000,72,51
1580390998000,71,53
1580391298000,67,54
1580391598000,70,37
1580391898000,68,46
1580392198000,71,48
1580392498000,71,36
1580392798000,70,34
1580393098000,72,25
1580393398000,72,25
1580393698000,70,32
1580393998000,71,27
1580394298000,69,35
1580394598000,72,31
1580394898000,70,36
1580395198000,66,32
1580395498000,68,26
1580395798000,65,35
1580396098000,65,38
1580396398000,66,32
1580396698000,66,33
1580396998000,65,30
1580397298000,66,49
1580397598000,66,61
1580397898000,71,67
1580398198000,69,64
1580398498000,64,79
1580398798000,69,70
1580399098000,67,56
1580399398000,59,78
1580399698000,62,60
1580399998000,63,47
1580400298000,64,43
1580400598000,64,39
1580400898000,65,35
1580401198000,65,38
1580401498000,64,39
1580401798000,64,45
1580402098000,64,41
1580402398000,63,56
1580402698000,64,41
1580402998000,65,40
1580403298000,65,37
1580403598000,64,46
1580403898000,64,49
1580404198000,65,42
1580404498000,68,47
1580404798000,68,63
1580405098000,66,70
1580405398000,68,65
1580405698000,66,61
1580405998000,68,64
1580406298000,69,59
1580406598000,74,49
1580406898000,81,37
1580407198000,72,50
1580469259000,0,0
1580469559000,0,0
1580469859000,0,0
1580470159000,0,0
1580470459000,0,0
1580470759000,69,30
1580471059000,69,33
1580471359000,70,38
1580471659000,71,43
1580471959000,70,42
1580472259000,70,45
1580472559000,70,43
1580472859000,69,39
1580473159000,69,49
1580473459000,69,52
1580473759000,70,51
1580474059000,70,49
1580474359000,72,47
1580474659000,67,51
1580474959000,67,51
1580475259000,71,52
1580475559000,71,48
1580475859000,71,51
1580476159000,70,43
1580476459000,71,43
1580476759000,67,51
1580477059000,66,47
1580477359000,66,49
1580477659000,73,52
1580477959000,82,40
1580478259000,68,38
1580478559000,67,51
1580478859000,62,55
1580479159000,63,50
1580479459000,62,52
1580479759000,63,53
1580480059000,62,54
1580480359000,62,52
1580480659000,63,57
1580480959000,63,58
1580481259000,64,61
1580481559000,64,69
1580481859000,61,89
1580482159000,63,82
1580482459000,63,74
1580482759000,65,75
1580483059000,67,67
1580483359000,65,82
1580483659000,62,71
1580483959000,62,83
1580484259000,62,58
1580484559000,62,67
1580484859000,64,52
1580485159000,63,50
1580485459000,63,56
1580485759000,62,53
1580486059000,62,48
1580486359000,63,65
1580486659000,63,67
1580486959000,65,59
1580487259000,63,80
1580487559000,65,70
1580487859000,65,79
1580488159000,68,80
1580488459000,70,66
1580488759000,65,81
1580489059000,68,70
1580489359000,66,75
1580489659000,64,74
1580489959000,63,89
1580490259000,64,52
1580490559000,64,82
1580490859000,62,72
1580491159000,64,61
1580491459000,64,57
1580491759000,64,59
1580492059000,64,67
1580492359000,63,70
1580492659000,65,58
1580492959000,65,58
1580493259000,65,57
1580493559000,65,57
1580493859000,67,69
1580494159000,63,67
1580494459000,64,67
1580494759000,66,65
1580495059000,64,72
1580495359000,68,53
1580495659000,67,61
