timestamp,heart_rate,heart_rmssd
1582883162000,66,101
1582883462000,59,102
1582883762000,55,71
1582884062000,55,70
1582884362000,55,70
1582884662000,54,68
1582884962000,55,72
1582885262000,55,74
1582885562000,57,96
1582885862000,62,115
1582886162000,64,127
1582886462000,67,97
1582886762000,65,112
1582887062000,63,115
1582887362000,63,117
1582887662000,62,104
1582887962000,59,100
1582888262000,61,94
1582888562000,57,87
1582888862000,56,77
1582889162000,56,79
1582889462000,57,83
1582889762000,57,80
1582890062000,56,78
1582890362000,56,81
1582890662000,55,102
1582890962000,55,125
1582891262000,56,120
1582891562000,0,0
1582891862000,55,105
1582892162000,53,136
1582892462000,55,122
1582892762000,57,87
1582893062000,56,95
1582893362000,54,81
1582893662000,56,77
1582893962000,55,71
1582894262000,55,78
1582894562000,56,84
1582894862000,54,89
1582895162000,54,103
1582895462000,53,89
1582895762000,53,91
1582896062000,54,93
1582896362000,55,97
1582896662000,55,97
1582896962000,54,89
1582897262000,59,96
1582897562000,59,124
1582897862000,60,125
1582898162000,62,127
1582898462000,61,120
1582898762000,61,107
1582899062000,59,120
1582899362000,59,126
1582899662000,61,124
1582899962000,54,171
1582900262000,54,176
1582900562000,53,160
1582900862000,54,117
1582901162000,54,112
1582901462000,59,116
1582901762000,56,114
1582902062000,55,106
1582902362000,55,114
1582902662000,55,126
1582902962000,57,137
1582903262000,54,161
1582903562000,56,156
1582903862000,57,163
1582904162000,59,161
1582904462000,60,142
1582904762000,58,153
1582905062000,58,139
1582905362000,55,146
1582905662000,54,139
1582905962000,51,115
1582906262000,50,93
1582906562000,51,114
1582906862000,51,105
1582907162000,52,124
1582907462000,56,163
1582907762000,59,132
1582908062000,59,146
1582908362000,57,145
1582908662000,0,0
1582908962000,0,0
1582909262000,0,0
1582969143000,58,118
1582969443000,58,102
1582969743000,56,98
1582970043000,55,96
1582970343000,55,86
1582970643000,55,95
1582970943000,56,107
1582971243000,57,100
1582971543000,56,94
1582971843000,56,72
1582972143000,56,78
1582972443000,57,90
1582972743000,56,87
1582973043000,59,98
1582973343000,56,123
1582973643000,61,119
1582973943000,58,129
1582974243000,59,132
1582974543000,58,116
1582974843000,58,110
1582975143000,58,114
1582975443000,57,102
1582975743000,60,113
1582976043000,58,113
1582976343000,58,103
1582976643000,57,114
1582976943000,55,116
1582977243000,54,123
1582977543000,54,130
1582977843000,54,135
1582978143000,58,163
1582978443000,63,122
1582978743000,61,110
1582979043000,60,117
1582979343000,56,134
1582979643000,55,139
1582979943000,55,122
1582980243000,59,114
1582980543000,61,100
1582980843000,59,90
1582981143000,58,119
1582981443000,58,124
1582981743000,57,130
1582982043000,56,119
1582982343000,57,112
1582982643000,59,107
1582982943000,58,117
1582983243000,57,153
1582983543000,60,137
1582983843000,57,145
1582984143000,58,153
1582984443000,56,144
1582984743000,56,142
1582985043000,55,114
1582985343000,56,109
1582985643000,53,145
1582985943000,55,155
1582986243000,56,156
1582986543000,57,167
1582986843000,59,148
1582987143000,57,134
1582987443000,57,154
1582987743000,55,176
1582988043000,56,162
1582988343000,58,145
1582988643000,59,154
1582988943000,55,173
1582989243000,51,184
1582989543000,57,189
1582989843000,66,135
1582990143000,58,178
1582990443000,59,146
1582990743000,57,157
1582991043000,56,147
1582991343000,55,139
1582991643000,55,146
1582991943000,55,120
1582992243000,56,134
1582992543000,57,139
1582992843000,56,157
1582993143000,59,138
1582993443000,55,161
1582993743000,56,148
1582994043000,54,152
1582994343000,56,182
1582994643000,58,159
1582994943000,59,146
1582995243000,57,156
1582995543000,57,155
1582995843000,56,142
1582996143000,60,136
1582996443000,58,145
1582996743000,59,139
1582997043000,57,154
1582997343000,61,156
1582997643000,57,160
1582997943000,56,186
1582998243000,65,171
1582998543000,0,0
1582998843000,0,0
1583013603000,65,99
1583013903000,70,90
1583014203000,68,94
1583014503000,67,90
1583014803000,68,83
1583015103000,68,69
1583015403000,73,66
1583015703000,68,81
1583016003000,66,84
1583016303000,66,78
1583016603000,65,78
1583016903000,65,95
1583017203000,69,70
1583017503000,65,99
1583017803000,68,100
1583018103000,66,77
1583018403000,63,89
1583018703000,62,102
1583019003000,61,119
1583019303000,62,105
1583019603000,64,91
1583019903000,66,106
1583020203000,65,102
1583020503000,63,105
1583020803000,68,100
1583021103000,65,102
1583021403000,68,86
1583021703000,68,91
1583022003000,68,91
1583022303000,72,77
1583022603000,71,64
1583022903000,77,51
1583023203000,77,70
1583023503000,0,0
1583023803000,0,0
1583024103000,0,0
1583024403000,71,77
1583024703000,73,49
1583025003000,73,54
1583025303000,74,58
1583025603000,68,87
1583025903000,66,86
1583026203000,68,84
1583026503000,69,74
1583026803000,74,50
1583027103000,74,46
1583027403000,73,57
1583027703000,67,89
1583028003000,69,87
1583028303000,0,0
