timestamp,heart_rate,heart_rmssd
1580279492000,56,51
1580279792000,55,54
1580280092000,54,80
1580280392000,55,65
1580280692000,55,81
1580280992000,55,67
1580281292000,55,91
1580281592000,58,75
1580281892000,59,71
1580282192000,61,60
1580282492000,58,69
1580282792000,57,87
1580283092000,55,67
1580283392000,55,99
1580283692000,54,96
1580283992000,54,94
1580284292000,55,109
1580284592000,54,82
1580284892000,52,74
1580285192000,52,88
1580285492000,53,102
1580285792000,52,101
1580286092000,52,101
1580286392000,52,73
1580286692000,53,72
1580286992000,53,94
1580287292000,54,101
1580287592000,53,98
1580287892000,54,105
1580288192000,57,69
1580288492000,62,58
1580288792000,57,58
1580289092000,55,78
1580289392000,58,108
1580289692000,55,109
1580289992000,54,104
1580290292000,53,113
1580290592000,53,118
1580290892000,53,110
1580291192000,52,105
1580291492000,53,96
1580291792000,53,96
1580292092000,52,64
1580292392000,52,80
1580292692000,52,94
1580292992000,52,65
1580293292000,54,96
1580293592000,56,83
1580293892000,56,100
1580294192000,53,89
1580294492000,53,90
1580294792000,52,101
1580295092000,50,92
1580295392000,52,85
1580295692000,52,60
1580295992000,51,71
1580296292000,52,85
1580296592000,51,63
1580296892000,51,58
1580297192000,50,68
1580297492000,50,62
1580297792000,52,71
1580298092000,49,86
1580298392000,51,102
1580298692000,52,94
1580298992000,51,77
1580299292000,49,75
1580299592000,49,86
1580299892000,50,85
1580300192000,50,72
1580300492000,49,66
1580300792000,49,72
1580301092000,49,83
1580301392000,49,82
1580301692000,48,92
1580301992000,49,93
1580302292000,48,71
1580302592000,49,78
1580302892000,52,93
1580303192000,51,89
1580303492000,56,101
1580303792000,53,93
1580304092000,53,94
1580304392000,54,107
1580304692000,55,105
1580304992000,54,107
1580305292000,53,113
1580305592000,55,111
1580305892000,52,90
1580306192000,52,96
1580306492000,52,125
1580306792000,53,101
1580307092000,52,72
1580307392000,48,71
1580307692000,50,86
1580307992000,49,79
1580308292000,50,92
1580308592000,51,96
1580308892000,50,57
1580309192000,50,63
1580309492000,51,77
1580309792000,51,101
1580310092000,55,95
1580310392000,54,116
1580310692000,53,109
1580310992000,53,102
1580311292000,54,100
1580311592000,52,102
1580311892000,59,71
1580454420000,0,0
1580454720000,60,55
1580455020000,63,52
1580455320000,65,43
1580455620000,65,47
1580455920000,66,57
1580456220000,65,54
1580456520000,63,68
1580456820000,64,63
1580457120000,64,58
1580457420000,63,55
1580457720000,63,46
1580458020000,61,47
1580458320000,61,53
1580458620000,59,50
1580458920000,58,54
1580459220000,57,57
1580459520000,58,60
1580459820000,69,32
1580460120000,69,24
1580460420000,65,60
1580460720000,62,58
1580461020000,60,65
1580461320000,59,63
1580461620000,59,67
1580461920000,58,64
