timestamp,heart_rate,heart_rmssd
1584180234000,51,58
1584180534000,48,55
1584180834000,47,53
1584181134000,47,82
1584181434000,49,82
1584181734000,49,91
1584182034000,50,91
1584182334000,50,97
1584182634000,50,95
1584182934000,51,90
1584183234000,50,96
1584183534000,47,92
1584183834000,52,74
1584184134000,52,67
1584184434000,54,75
1584184734000,53,99
1584185034000,50,117
1584185334000,52,109
1584185634000,52,107
1584185934000,52,98
1584186234000,52,90
1584186534000,51,104
1584186834000,51,118
1584187134000,51,107
1584187434000,51,99
1584187734000,51,106
1584188034000,52,104
1584188334000,49,86
1584188634000,49,65
1584188934000,55,50
1584189234000,54,88
1584189534000,55,97
1584189834000,56,101
1584190134000,54,110
1584190434000,55,83
1584190734000,55,74
1584191034000,54,84
1584191334000,55,65
1584191634000,54,89
1584191934000,54,85
1584192234000,53,83
1584192534000,54,82
1584192834000,53,92
1584193134000,56,66
1584193434000,55,82
1584193734000,55,81
1584194034000,49,112
1584194334000,49,72
1584194634000,51,73
1584194934000,50,88
1584195234000,52,76
1584195534000,51,79
1584195834000,55,77
1584196134000,59,75
1584196434000,57,98
1584196734000,58,76
1584197034000,54,84
1584197334000,57,64
1584197634000,56,83
1584197934000,56,73
1584198234000,57,67
1584198534000,56,62
1584198834000,57,62
1584199134000,56,84
1584199434000,55,84
1584199734000,55,88
1584200034000,56,75
1584200334000,54,100
1584200634000,59,79
1584200934000,61,80
1584201234000,66,56
1584201534000,64,63
1584201834000,70,37
1584202134000,65,54
1584202434000,60,80
1584202734000,58,68
1584203034000,60,61
1584203334000,58,64
1584203634000,57,59
1584203934000,61,74
1584204234000,54,84
1584204534000,55,88
1584204834000,57,67
1584205134000,60,56
1584205434000,58,61
1584205734000,58,54
1584206034000,59,71
1584206334000,57,79
1584206634000,58,68
1584206934000,60,64
1584207234000,57,77
1584207534000,56,76
1584207834000,56,73
1584208134000,57,61
1584208434000,60,58
1584208734000,58,59
1584209034000,57,70
1584209334000,61,57
1584209634000,60,65
1584209934000,62,78
1584210234000,0,0
1584266941000,0,0
1584267241000,0,0
1584267541000,49,56
1584267841000,48,59
1584268141000,47,50
1584268441000,47,54
1584268741000,0,0
1584269041000,46,64
1584269341000,48,76
1584269641000,50,61
1584269941000,49,59
1584270241000,49,72
1584270541000,49,116
1584270841000,50,93
1584271141000,50,93
1584271441000,49,101
1584271741000,49,99
1584272041000,49,99
1584272341000,49,94
1584272641000,49,101
1584272941000,49,98
1584273241000,49,95
1584273541000,50,90
1584273841000,49,96
1584274141000,50,95
1584274441000,53,71
1584274741000,51,75
1584275041000,51,89
1584275341000,51,81
1584275641000,51,98
1584275941000,51,89
1584276241000,52,80
1584276541000,52,60
1584276841000,53,59
1584277141000,51,46
1584277441000,50,47
1584277741000,50,54
1584278041000,50,51
1584278341000,51,57
1584278641000,50,54
1584278941000,49,57
1584279241000,49,57
1584279541000,48,68
1584279841000,49,60
1584280141000,49,52
1584280441000,51,42
1584280741000,50,74
1584281041000,48,70
1584281341000,49,65
1584281641000,49,59
1584281941000,54,53
1584282241000,56,49
1584282541000,59,47
1584282841000,56,54
1584283141000,56,47
1584283441000,55,53
1584283741000,55,52
1584284041000,55,48
1584284341000,53,52
1584284641000,54,49
1584284941000,55,52
1584285241000,52,60
1584285541000,51,56
1584285841000,51,59
1584286141000,51,49
1584286441000,50,53
1584286741000,51,49
1584287041000,52,47
1584287341000,52,45
1584287641000,56,37
1584287941000,55,53
1584288241000,57,44
1584288541000,0,0
1584288841000,0,0
1584289141000,0,0
1584289441000,0,0
1584289741000,0,0
1584290041000,0,0
1584290341000,58,50
1584290641000,58,45
1584290941000,58,50
1584291241000,59,37
1584291541000,58,43
1584291841000,59,40
1584292141000,59,37
1584292441000,58,44
1584292741000,58,41
1584293041000,60,58
1584293341000,55,70
1584293641000,57,60
