timestamp,heart_rate,heart_rmssd
1582801982000,66,74
1582802282000,70,65
1582802582000,73,48
1582802882000,72,43
1582803182000,72,56
1582803482000,68,65
1582803782000,69,43
1582804082000,68,57
1582804382000,69,65
1582804682000,68,74
1582804982000,70,67
1582805282000,69,49
1582805582000,69,50
1582805882000,69,71
1582806182000,66,78
1582806482000,69,62
1582806782000,73,46
1582807082000,74,45
1582807382000,66,92
1582807682000,74,40
1582807982000,71,54
1582808282000,70,69
1582808582000,67,72
1582808882000,65,87
1582809182000,65,92
1582809482000,65,80
1582809782000,64,82
1582810082000,63,108
1582810382000,63,108
1582810682000,65,85
1582810982000,65,84
1582811282000,64,93
1582811582000,65,95
1582811882000,73,40
1582812182000,68,81
1582812482000,72,63
1582812782000,71,56
1582813082000,0,0
1582813382000,67,83
1582813682000,70,68
1582813982000,69,75
1582814282000,67,88
1582814582000,68,68
1582814882000,66,74
1582815182000,66,78
1582815482000,69,75
1582815782000,71,65
1582816082000,73,60
1582816382000,73,52
1582816682000,72,53
1582816982000,73,52
1582817282000,75,52
1582817582000,72,61
1582817882000,71,64
1582818182000,73,55
1582818482000,66,98
1582818782000,65,83
1582819082000,71,74
1582819382000,69,85
1582819682000,71,70
1582819982000,73,60
1582820282000,74,54
1582820582000,75,43
1582820882000,80,23
1582821182000,83,15
1582821482000,0,0
1582821782000,0,0
1582822082000,0,0
1582868279000,86,23
1582868579000,85,36
1582868879000,88,25
1582869179000,86,35
1582869479000,91,32
1582869779000,92,31
1582870079000,91,29
1582870379000,91,28
1582870679000,94,21
1582870979000,86,18
1582871279000,87,17
1582871579000,90,16
1582871879000,88,18
1582872179000,86,17
1582872479000,85,18
1582872779000,87,22
1582873079000,92,17
1582873379000,91,17
1582873679000,88,16
1582873979000,87,17
1582874279000,83,18
1582874579000,82,26
1582874879000,83,22
1582875179000,84,21
1582875479000,85,17
1582875779000,81,24
1582876079000,82,21
1582876379000,82,24
1582876679000,75,40
1582876979000,73,40
1582877279000,73,41
1582877579000,73,49
1582877879000,72,42
1582878179000,72,44
1582878479000,74,43
1582878779000,74,37
1582879079000,76,38
1582879379000,77,44
1582879679000,77,45
1582879979000,77,37
1582880279000,79,37
1582880579000,78,42
1582880879000,77,36
1582881179000,73,39
1582881479000,74,29
1582881779000,74,32
1582882079000,75,29
1582882379000,77,39
1582882679000,78,45
1582882979000,74,50
1582883279000,78,36
1582883579000,73,40
1582883879000,76,40
1582884179000,74,41
1582884479000,80,19
1582884779000,84,14
1582885079000,83,15
1582885379000,84,16
1582885679000,87,21
1582885979000,81,19
1582886279000,79,21
1582886579000,74,48
1582886879000,76,26
1582887179000,75,29
1582887479000,74,31
1582887779000,75,30
1582888079000,73,34
1582888379000,75,43
1582888679000,71,69
1582888979000,71,61
1582889279000,72,55
1582889579000,76,37
1582889879000,76,48
1582890179000,78,20
1582890479000,78,32
1582890779000,75,40
1582891079000,0,0
1582960860000,0,0
1582961160000,0,0
1582961460000,0,0
