timestamp,heart_rate,heart_rmssd
1579762744000,0,0
1579763044000,0,0
1579763344000,0,0
1579763644000,0,0
1579763944000,0,0
1579764244000,0,0
1579764544000,0,0
1579764844000,0,0
1579765144000,0,0
1579765444000,0,0
1579765744000,0,0
1579766044000,0,0
1579766344000,0,0
1579766644000,0,0
1579766944000,0,0
1579767244000,0,0
1579767544000,0,0
1579767844000,0,0
1579768144000,0,0
1579768444000,0,0
1579768744000,0,0
1579769044000,0,0
1579769344000,0,0
1579769644000,0,0
1579769944000,0,0
1579770244000,0,0
1579770544000,0,0
1579770844000,0,0
1579771144000,0,0
1579771444000,0,0
1579771744000,0,0
1579772044000,0,0
1579772344000,0,0
1579772644000,61,53
1579772944000,54,56
1579773244000,57,39
1579773544000,64,26
1579773844000,64,24
1579774144000,65,45
1579774444000,0,0
1579774744000,0,0
1579775044000,61,45
1579775344000,0,0
1579775644000,0,0
1579775944000,0,0
1579776244000,0,0
1579776544000,0,0
1579776844000,51,127
1579777144000,54,52
1579777444000,0,0
1579777744000,51,60
1579778044000,50,62
1579778344000,50,64
1579778644000,51,58
1579778944000,51,56
1579779244000,52,57
1579779544000,51,53
1579779844000,51,52
1579780144000,54,60
1579780444000,55,56
1579780744000,55,51
1579781044000,61,44
1579781344000,54,51
1579781644000,51,54
1579781944000,48,57
1579782244000,0,0
1579782544000,0,0
1579782844000,46,53
1579783144000,46,63
1579783444000,46,53
1579783744000,47,52
1579784044000,47,61
1579784344000,54,61
1579784644000,49,64
1579784944000,51,58
1579785244000,49,67
1579785544000,51,67
1579785844000,50,55
1579786144000,52,53
1579786444000,54,48
1579786744000,57,42
1579787044000,55,43
1579787344000,56,34
1579787644000,54,48
1579787944000,65,15
1579788244000,0,0
1579788544000,0,0
1579788844000,0,0
1579789144000,55,50
1579789444000,53,61
1579789744000,0,0
1579790044000,52,59
1579790344000,0,0
1579790644000,53,61
1579790944000,53,58
1579791244000,0,0
1579791544000,46,71
1579791844000,47,67
1579792144000,0,0
1579792444000,0,0
1579792744000,0,0
1579793044000,0,0
1579793344000,52,55
1579793644000,51,52
1579793944000,50,51
1579794244000,53,51
1579794544000,53,63
1579794844000,52,58
1579795144000,54,59
1579795444000,55,51
1579795744000,55,42
1579796044000,53,38
1579796344000,51,48
1579796644000,51,41
1579796944000,51,44
1579797244000,52,41
1579797544000,52,37
1579797844000,52,37
1579798144000,52,36
1579798444000,53,39
1579798744000,54,54
1579799044000,53,53
1579799344000,56,40
1579799644000,58,49
1579799944000,56,54
1579800244000,62,40
1579800544000,0,0
1579800844000,62,32
1579801144000,60,34
1579801444000,63,26
1579942708000,0,0
1579943008000,0,0
1579943308000,43,66
1579943608000,44,65
1579943908000,44,65
1579944208000,44,65
1579944508000,44,61
1579944808000,0,0
1579945108000,0,0
1579945408000,0,0
1579945708000,0,0
1579946008000,0,0
1579946308000,0,0
1579946608000,0,0
1579946908000,53,40
1579947208000,54,28
1579947508000,54,46
1579947808000,0,0
1579948108000,49,100
1579948408000,47,56
1579948708000,47,60
1579949008000,47,54
1579949308000,47,52
1579949608000,48,53
1579949908000,48,48
1579950208000,48,51
1579950508000,49,51
1579950808000,49,52
1579951108000,49,49
1579951408000,53,56
1579951708000,52,56
1579952008000,53,53
1579952308000,50,54
1579952608000,52,50
1579952908000,51,80
1579953208000,55,50
1579953508000,54,42
1579953808000,62,25
1579954108000,62,27
1579954408000,60,34
1579954708000,60,41
1579955008000,58,47
1579955308000,58,42
1579955608000,53,42
1579955908000,51,48
1579956208000,50,53
1579956508000,50,45
1579956808000,50,48
1579957108000,50,48
1579957408000,50,45
1579957708000,50,42
1579958008000,53,45
1579958308000,0,0
1579958608000,0,0
1579958908000,0,0
1579959208000,0,0
1579959508000,0,0
1579959808000,0,0
1579960108000,54,35
1579960408000,54,39
1579960708000,55,36
1579961008000,57,42
1579961308000,58,39
1579961608000,59,28
1579961908000,61,24
1579962208000,61,29
1579962508000,64,36
1579962808000,0,0
1579963108000,0,0
1579963408000,58,39
1579963708000,56,54
1579964008000,0,0
1579964308000,0,0
1579964608000,0,0
1579964908000,0,0
1579965208000,0,0
1579965508000,47,60
1579965808000,0,0
1579966108000,0,0
1579966408000,0,0
1579966708000,53,44
1579967008000,56,48
1579967308000,55,43
1579967608000,55,36
1579967908000,56,44
1579968208000,57,41
1579968508000,53,47
1579968808000,52,46
1579969108000,0,0
1579969408000,55,46
1579969708000,0,0
1579970008000,0,0
1579970308000,0,0
1579970608000,51,54
1579970908000,51,54
1579971208000,0,0
1579971508000,53,58
1579971808000,52,58
1579972108000,53,53
1579972408000,55,46
1579972708000,67,50
1579973008000,66,45
1579973308000,63,42
1579973608000,59,42
1579973908000,0,0
1579974208000,61,45
1579974508000,60,48
1579974808000,0,0
1580031901000,0,0
1580032201000,0,0
1580032501000,0,0
1580032801000,0,0
1580033101000,0,0
1580033401000,0,0
1580033701000,0,0
1580034001000,0,0
1580034301000,0,0
1580034601000,0,0
1580034901000,0,0
1580035201000,0,0
1580035501000,0,0
1580035801000,0,0
1580036101000,0,0
1580036401000,0,0
1580036701000,0,0
1580037001000,0,0
1580037301000,0,0
1580037601000,0,0
1580037901000,0,0
1580038201000,0,0
1580038501000,0,0
1580038801000,0,0
1580039101000,0,0
1580039401000,0,0
1580039701000,0,0
1580040001000,0,0
1580040301000,0,0
1580040601000,0,0
1580040901000,0,0
1580041201000,0,0
1580041501000,0,0
1580041801000,0,0
1580042101000,0,0
1580042401000,0,0
1580042701000,0,0
1580043001000,53,91
1580043301000,59,53
1580043601000,58,20
1580043901000,58,32
1580044201000,58,59
1580044501000,0,0
1580044801000,0,0
1580045101000,0,0
1580045401000,0,0
1580045701000,0,0
1580046001000,0,0
1580046301000,54,90
1580046601000,0,0
1580046901000,0,0
1580047201000,0,0
1580047501000,0,0
1580047801000,0,0
1580048101000,0,0
1580048401000,48,71
1580048701000,49,55
1580049001000,49,55
1580049301000,50,54
1580049601000,51,60
1580049901000,51,59
1580050201000,53,58
1580050501000,0,0
1580050801000,0,0
1580051101000,0,0
1580051401000,0,0
1580051701000,0,0
1580052001000,0,0
1580052301000,0,0
1580052601000,0,0
1580052901000,0,0
1580053201000,0,0
1580053501000,0,0
1580053801000,0,0
1580054101000,0,0
1580054401000,0,0
1580054701000,0,0
1580055001000,51,51
1580055301000,58,44
1580055601000,60,37
1580055901000,62,27
1580056201000,62,32
1580056501000,61,40
1580056801000,0,0
1580057101000,0,0
1580057401000,0,0
1580057701000,0,0
1580058001000,0,0
1580058301000,0,0
1580058601000,0,0
1580058901000,0,0
1580059201000,0,0
1580059501000,0,0
1580059801000,0,0
1580060101000,0,0
1580060401000,0,0
1580060701000,0,0
1580061001000,0,0
1580061301000,0,0
1580061601000,0,0
1580061901000,0,0
1580062201000,0,0
1580062501000,0,0
1580062801000,0,0
1580063101000,0,0
1580063401000,57,47
1580063701000,0,0
1580064001000,0,0
1580114279000,0,0
1580114579000,0,0
1580114879000,0,0
1580115179000,0,0
1580115479000,0,0
1580115779000,0,0
1580116079000,0,0
1580116379000,0,0
1580116679000,0,0
1580116979000,0,0
1580117279000,0,0
1580117579000,0,0
1580117879000,0,0
1580118179000,0,0
1580118479000,0,0
1580118779000,0,0
1580119079000,0,0
1580119379000,0,0
1580119679000,50,233
1580119979000,0,0
1580120279000,50,209
1580120579000,0,0
1580120879000,0,0
1580121179000,0,0
1580121479000,0,0
1580121779000,0,0
1580122079000,0,0
1580122379000,0,0
