timestamp,heart_rate,heart_rmssd
1596701974000,0,0
1596702274000,62,81
1596702574000,59,150
1596702874000,58,174
1596703174000,57,188
1596703474000,58,188
1596703774000,59,190
1596704074000,59,177
1596704374000,58,195
1596704674000,60,170
1596704974000,61,172
1596705274000,62,140
1596705574000,63,133
1596705874000,64,127
1596706174000,63,128
1596706474000,63,133
1596706774000,62,142
1596707074000,62,137
1596707374000,63,130
1596707674000,64,127
1596707974000,63,129
1596708274000,63,127
1596708574000,63,126
1596708874000,63,131
1596709174000,63,122
1596709474000,63,121
1596709774000,66,103
1596710074000,0,0
1596710374000,0,0
1596710674000,67,85
1596710974000,65,75
1596711274000,65,82
1596711574000,64,82
1596711874000,65,54
1596712174000,63,68
1596712474000,64,55
1596712774000,63,52
1596713074000,63,37
1596713374000,62,61
1596713674000,62,41
1596713974000,62,47
1596714274000,61,47
1596714574000,62,37
1596714874000,61,38
1596715174000,61,33
1596715474000,61,33
1596715774000,61,39
1596716074000,61,34
1596716374000,62,36
1596716674000,64,36
1596716974000,63,50
1596717274000,65,43
1596717574000,62,66
1596717874000,61,36
1596718174000,62,42
1596718474000,65,46
1596718774000,71,27
1596719074000,66,53
1596719374000,64,27
1596719674000,64,32
1596719974000,62,38
1596720274000,64,60
1596720574000,66,29
1596790383000,63,32
1596790683000,61,35
1596790983000,60,32
1596791283000,60,46
1596791583000,60,60
1596791883000,61,54
1596792183000,60,40
1596792483000,60,43
1596792783000,61,41
1596793083000,61,49
1596793383000,60,59
1596793683000,61,47
1596793983000,61,48
1596794283000,64,37
1596794583000,69,44
1596794883000,65,49
1596795183000,66,43
1596795483000,65,42
1596795783000,63,46
1596796083000,62,39
1596796383000,63,24
1596796683000,61,40
1596796983000,62,23
1596797283000,62,23
1596797583000,61,26
1596797883000,60,27
1596798183000,59,31
1596798483000,60,29
1596798783000,59,31
1596799083000,59,30
1596799383000,60,28
1596799683000,0,0
1596799983000,60,74
1596800283000,61,57
1596800583000,62,37
1596800883000,62,43
1596801183000,64,62
1596801483000,65,55
1596801783000,63,57
1596802083000,66,55
1596802383000,64,51
1596802683000,60,47
1596802983000,62,40
1596803283000,59,36
1596803583000,60,41
1596803883000,61,36
1596804183000,60,35
1596804483000,58,40
1596804783000,58,36
1596805083000,59,46
1596805383000,57,49
1596805683000,57,34
1596805983000,57,37
1596806283000,59,39
1596806583000,59,51
1596806883000,61,68
1596807183000,63,62
1596807483000,64,63
1596807783000,61,54
1596808083000,61,51
1596808383000,59,46
1596808683000,58,41
1596808983000,57,44
1596809283000,58,47
1596809583000,58,50
1596809883000,58,43
1596810183000,57,59
1596810483000,57,44
1596810783000,57,45
1596811083000,57,45
1596811383000,57,71
1596811683000,57,67
1596811983000,58,61
1596812283000,56,67
1596812583000,57,72
1596812883000,58,75
1596813183000,59,72
1596813483000,57,68
1596813783000,66,53
1596814083000,63,56
1596814383000,68,48
1596814683000,60,52
1596814983000,60,50
1596815283000,59,59
1596815583000,58,37
1596815883000,56,50
1596816183000,55,68
1596816483000,56,42
1596816783000,55,54
1596817083000,55,58
1596817383000,58,53
1596817683000,57,45
1596817983000,58,38
1596818283000,57,40
1596818583000,57,41
1596818883000,57,34
1596819183000,58,31
1596819483000,58,31
1596819783000,58,45
1596820083000,61,59
1596820383000,69,29
1596820683000,64,59
1596820983000,61,62
1596821283000,59,47
1596821583000,57,42
1596821883000,55,43
1596822183000,53,44
1596822483000,54,43
1596822783000,53,49
1596823083000,58,44
1596823383000,59,31
1596823683000,58,35
1596823983000,58,31
1596824283000,57,33
1596824583000,58,66
1596824883000,58,52
1596825183000,61,85
1596825483000,62,61
1596825783000,61,71
1596826083000,62,57
1596826383000,65,60
1596826683000,73,49
1596826983000,0,0
1596827283000,59,71
1596887582000,61,51
1596887882000,57,50
1596888182000,56,56
1596888482000,56,47
1596888782000,57,50
1596889082000,57,49
1596889382000,57,50
1596889682000,57,50
1596889982000,58,40
1596890282000,56,44
1596890582000,59,44
1596890882000,59,49
1596891182000,58,39
1596891482000,58,45
1596891782000,57,54
1596892082000,57,55
1596892382000,57,55
1596892682000,58,42
1596892982000,57,49
1596893282000,58,47
1596893582000,58,45
1596893882000,64,40
1596894182000,67,49
1596894482000,60,67
1596894782000,65,53
1596895082000,61,71
1596895382000,61,69
1596895682000,59,63
1596895982000,63,71
1596896282000,60,55
1596896582000,58,37
1596896882000,56,42
1596897182000,0,0
1596897482000,60,29
1596897782000,57,40
1596898082000,56,47
1596898382000,54,56
1596898682000,55,52
1596898982000,54,52
1596899282000,55,46
1596899582000,55,42
1596899882000,55,49
1596900182000,58,49
1596900482000,58,34
1596900782000,57,39
1596901082000,57,34
1596901382000,57,48
1596901682000,57,48
1596901982000,58,85
1596902282000,59,65
1596902582000,58,58
1596902882000,57,44
1596903182000,57,61
1596903482000,56,40
1596903782000,55,45
1596904082000,54,46
1596904382000,54,46
1596904682000,55,49
1596904982000,55,47
1596905282000,55,45
1596905582000,58,43
1596905882000,57,47
1596906182000,56,82
1596906482000,56,76
1596906782000,61,68
1596967472000,0,0
1596967772000,61,99
1596968072000,59,114
1596968372000,58,142
1596968672000,58,166
1596968972000,59,153
1596969272000,59,146
1596969572000,60,128
1596969872000,60,129
1596970172000,60,112
1596970472000,61,109
1596970772000,65,79
1596971072000,70,46
1596971372000,69,42
1596971672000,71,40
1596971972000,69,42
1596972272000,65,46
1596972572000,65,49
1596972872000,61,45
1596973172000,60,52
1596973472000,59,73
1596973772000,58,83
1596974072000,58,74
1596974372000,58,65
1596974672000,58,66
1596974972000,59,48
1596975272000,58,43
1596975572000,58,42
1596975872000,59,41
1596976172000,59,30
1596976472000,61,42
1596976772000,64,48
1596977072000,66,56
1596977372000,71,45
1596977672000,63,31
1596977972000,61,31
1596978272000,61,33
1596978572000,59,39
1596978872000,59,47
1596979172000,59,51
1596979472000,59,44
1596979772000,59,31
1596980072000,60,33
1596980372000,58,40
1596980672000,57,36
1596980972000,56,43
1596981272000,56,41
1596981572000,56,43
1596981872000,56,46
1596982172000,56,41
1596982472000,58,45
1596982772000,60,36
1596983072000,69,46
1596983372000,62,64
1596983672000,60,70
1596983972000,58,48
1596984272000,57,42
1596984572000,56,73
1596984872000,58,39
1596985172000,57,57
1596985472000,58,103
1596985772000,59,97
1596986072000,59,80
1596986372000,74,29
1596986672000,66,80
1596986972000,0,0
1597053272000,66,59
1597053572000,66,60
1597053872000,66,48
1597054172000,62,33
1597054472000,61,24
1597054772000,61,27
1597055072000,61,27
1597055372000,60,26
1597055672000,61,28
1597055972000,61,24
1597056272000,61,36
1597056572000,60,27
1597056872000,60,30
1597057172000,59,32
1597057472000,60,31
1597057772000,63,68
1597058072000,68,38
1597058372000,67,48
1597058672000,65,43
1597058972000,62,49
1597059272000,61,40
1597059572000,60,34
1597059872000,60,51
1597060172000,59,35
1597060472000,58,39
1597060772000,58,40
1597061072000,58,42
1597061372000,58,39
1597061672000,58,41
1597061972000,58,41
1597062272000,58,43
1597062572000,57,44
1597062872000,57,40
1597063172000,57,45
1597063472000,57,45
1597063772000,57,50
1597064072000,57,44
1597064372000,64,57
1597064672000,62,64
1597064972000,64,51
1597065272000,62,47
1597065572000,60,53
1597065872000,64,61
1597066172000,60,64
1597066472000,58,61
1597066772000,59,33
1597067072000,58,33
1597067372000,57,42
1597067672000,57,34
1597067972000,56,48
1597068272000,55,44
1597068572000,55,47
1597068872000,55,44
1597069172000,55,43
1597069472000,55,46
1597069772000,55,44
1597070072000,55,42
1597070372000,55,46
1597070672000,55,48
1597070972000,62,49
1597071272000,66,34
1597071572000,71,24
1597071872000,65,55
1597072172000,61,47
1597072472000,65,43
1597072772000,63,51
1597073072000,62,48
1597073372000,61,42
1597073672000,57,63
1597073972000,56,53
1597074272000,55,63
1597074572000,56,49
1597074872000,56,57
1597075172000,57,52
1597075472000,55,64
1597075772000,55,56
1597076072000,56,67
1597076372000,56,65
1597076672000,57,85
1597076972000,62,58
1597077272000,65,64
1597077572000,63,53
1597077872000,59,94
1597078172000,61,39
1597078472000,61,29
1597078772000,61,51
1597079072000,62,67
1597137512000,63,78
1597137812000,60,97
1597138112000,59,135
1597138412000,58,148
1597138712000,58,129
1597139012000,59,117
1597139312000,59,115
1597139612000,60,91
1597139912000,61,77
1597140212000,61,71
1597140512000,61,53
1597140812000,63,42
1597141112000,65,43
1597141412000,67,59
1597141712000,67,53
1597142012000,65,50
1597142312000,66,40
1597142612000,64,39
1597142912000,71,32
1597143212000,64,45
1597143512000,63,45
1597143812000,62,38
1597144112000,62,38
1597144412000,60,33
1597144712000,59,40
1597145012000,59,28
1597145312000,60,53
1597145612000,61,56
1597145912000,59,52
1597146212000,59,50
1597146512000,60,40
1597146812000,61,33
1597147112000,59,31
1597147412000,58,31
1597147712000,58,31
1597148012000,58,33
1597148312000,59,34
1597148612000,69,41
1597148912000,66,53
1597149212000,73,28
1597149512000,68,52
1597149812000,61,36
1597150112000,61,43
1597150412000,60,37
1597150712000,59,39
1597151012000,58,41
1597151312000,57,52
1597151612000,57,49
1597151912000,56,47
1597152212000,56,52
1597152512000,55,45
1597152812000,55,44
1597153112000,55,41
1597153412000,55,45
1597153712000,55,46
