timestamp,heart_rate,heart_rmssd
1579593361000,56,155
1579593661000,49,152
1579593961000,51,124
1579594261000,52,112
1579594561000,54,106
1579594861000,56,93
1579595161000,57,89
1579595461000,58,88
1579595761000,55,102
1579596061000,55,91
1579596361000,57,92
1579596661000,57,104
1579596961000,57,110
1579597261000,63,74
1579597561000,63,62
1579597861000,58,94
1579598161000,58,101
1579598461000,59,84
1579598761000,60,69
1579599061000,61,61
1579599361000,57,94
1579599661000,58,86
1579599961000,56,97
1579600261000,58,85
1579600561000,58,93
1579600861000,57,95
1579601161000,57,98
1579601461000,56,113
1579601761000,48,167
1579602061000,53,110
1579602361000,55,104
1579602661000,55,125
1579602961000,56,112
1579603261000,56,96
1579603561000,58,63
1579603861000,57,76
1579604161000,56,82
1579604461000,57,75
1579604761000,58,76
1579605061000,58,82
1579605361000,53,144
1579605661000,55,104
1579605961000,55,101
1579606261000,55,108
1579606561000,56,87
1579606861000,56,85
1579607161000,57,82
1579607461000,55,99
1579607761000,54,130
1579608061000,54,134
1579608361000,57,116
1579608661000,56,122
1579608961000,61,56
1579609261000,0,0
1579609561000,0,0
1579609861000,50,149
1579610161000,51,149
1579610461000,50,133
1579610761000,50,98
1579611061000,50,90
1579611361000,51,73
1579611661000,53,88
1579611961000,54,128
1579612261000,53,105
1579612561000,56,88
1579612861000,53,105
1579613161000,56,79
1579613461000,55,93
1579613761000,59,79
1579614061000,58,69
1579614361000,56,74
1579614661000,55,77
1579614961000,56,121
1579615261000,53,135
1579615561000,53,126
1579615861000,54,110
1579616161000,56,91
1579616461000,57,86
1579616761000,56,113
1579617061000,57,120
1579617361000,59,92
1579617661000,60,90
1579617961000,61,78
1579618261000,61,94
1579618561000,56,115
1579618861000,56,117
1579619161000,58,78
1579619461000,71,42
1579619761000,59,116
1579620061000,57,101
1579620361000,58,98
1579620661000,60,71
1579620961000,59,85
1579621261000,58,97
1579621561000,61,72
1579621861000,59,80
1579622161000,60,75
1579622461000,53,110
1579622761000,0,0
1579679441000,57,122
1579679741000,56,118
1579680041000,53,120
1579680341000,55,98
1579680641000,58,67
1579680941000,58,62
1579681241000,59,64
1579681541000,59,66
1579681841000,59,66
1579682141000,59,69
1579682441000,59,89
1579682741000,62,67
1579683041000,65,59
1579683341000,0,0
1579683641000,60,60
1579683941000,57,75
1579684241000,58,74
1579684541000,58,80
1579684841000,58,81
1579685141000,59,81
1579685441000,59,82
1579685741000,56,119
1579686041000,59,88
1579686341000,61,76
1579686641000,52,152
1579686941000,50,129
1579687241000,51,131
1579687541000,53,109
1579687841000,54,123
1579688141000,57,81
1579688441000,59,64
1579688741000,55,92
1579689041000,54,101
1579689341000,53,127
1579689641000,53,120
1579689941000,53,113
1579690241000,53,135
1579690541000,54,118
1579690841000,54,118
1579691141000,54,130
1579691441000,53,145
1579691741000,53,150
1579692041000,53,173
1579692341000,46,171
1579692641000,48,78
1579692941000,49,104
1579693241000,49,116
1579693541000,49,128
1579693841000,50,88
1579694141000,53,87
1579694441000,58,89
1579694741000,53,96
1579695041000,52,123
1579695341000,49,142
1579695641000,48,97
1579695941000,48,84
1579696241000,50,22
